This document was created from the <<characters>> element in the source file S10160.xml
	Begin ISAtab output:
 == Output of Study.xsl: ==
"Source Name"	"Characteristics[OTU name]"	"Row OTU id"	"Term Source REF"	"Term Access Number"	"Sample Name"	"Characters OTUs Group id"	"Number of Taxa in Sample Matrix"	"Number of Characters in Sample Matrix"	"Character Matrix Type"	
"Row213947"	"Terrapene carolina"	"Tl241274"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213948"	"Terrapene coahuila"	"Tl241258"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213949"	"Terrapene nelsoni"	"Tl242360"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213950"	"Deirochelys reticularia"	"Tl241283"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213951"	"Dogania subplana"	"Tl241247"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213952"	"Amyda cartilaginea"	"Tl241273"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213953"	"Palea steindachneri"	"Tl241214"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213954"	"Macrochelys temminckii"	"Tl241264"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213955"	"Dipsochelys dussumieri"	"Tl241297"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213956"	"Psammobates pardalis"	"Tl241265"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213957"	"Pelochelys bibroni"	"Tl241302"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213958"	"Pelochelys cantorii"	"Tl241276"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213959"	"Chitra indica"	"Tl241256"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213960"	"Chitra chitra"	"Tl241210"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213961"	"Peltocephalus dumerilianus"	"Tl241298"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213962"	"Dipsochelys hololissa"	"Tl241244"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213963"	"Dipsochelys arnoldi"	"Tl241204"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213964"	"Cuora trifasciata"	"Tl241199"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213965"	"Cuora pani"	"Tl241234"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213966"	"Cuora yunnanensis"	"Tl242343"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213967"	"Mauremys japonica"	"Tl241301"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213968"	"Mauremys leprosa"	"Tl242328"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213969"	"Dipsochelys grandidieri"	"Tl242384"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213970"	"Cylindraspis inepta"	"Tl242349"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213971"	"Cylindraspis indica"	"Tl242374"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213972"	"Cylindraspis peltastes"	"Tl242312"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213973"	"Cylindraspis vosmaeri"	"Tl242318"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213974"	"Geochelone elegans"	"Tl241293"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213975"	"Batagur baska"	"Tl241267"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213976"	"Mauremys caspica"	"Tl241195"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213977"	"Mauremys rivulata"	"Tl242344"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213978"	"Chelonoidis denticulata"	"Tl241222"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213979"	"Sacalia bealei"	"Tl242371"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213980"	"Hardella thurjii"	"Tl242329"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213981"	"Cuora zhoui"	"Tl241209"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213982"	"Notochelys platynota"	"Tl241203"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213983"	"Geoemyda japonica"	"Tl242362"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213984"	"Mauremys annamensis"	"Tl241308"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213985"	"Cuora flavomarginata"	"Tl241279"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213986"	"Cuora galbinifrons"	"Tl241239"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213987"	"Trachemys stejnegeri"	"Tl241225"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213988"	"Nilssonia formosa"	"Tl241236"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213989"	"Rafetus euphraticus"	"Tl241238"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213990"	"Chitra vandijki"	"Tl241233"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213991"	"Cycloderma frenatum"	"Tl241231"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213992"	"Cycloderma aubryi"	"Tl241196"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213993"	"Lissemys scutata"	"Tl241259"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213994"	"Cyclanorbis senegalensis"	"Tl241282"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213995"	"Cyclanorbis elegans"	"Tl241292"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213996"	"Podocnemis unifilis"	"Tl241211"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213997"	"Phrynops williamsi"	"Tl242342"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213998"	"Acanthochelys radiolata"	"Tl242356"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row213999"	"Acanthochelys spixii"	"Tl242325"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214000"	"Cuora mccordi"	"Tl241291"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214001"	"Emydura subglobosa"	"Tl241243"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214002"	"Cyclemys shanensis"	"Tl242339"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214003"	"Kinixys erosa"	"Tl241208"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214004"	"Indotestudo forstenii"	"Tl242316"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214005"	"Manouria emys"	"Tl242368"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214006"	"Mauremys reevesii"	"Tl241212"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214007"	"Heosemys annandalii"	"Tl241200"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214008"	"Cuora mouhotii"	"Tl241252"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214009"	"Heosemys depressa"	"Tl242355"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214010"	"Mauremys sinensis"	"Tl241213"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214011"	"Cyclemys atripons"	"Tl242345"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214012"	"Indotestudo travancorica"	"Tl241227"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214013"	"Geoclemys hamiltonii"	"Tl242378"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214014"	"Rhinoclemmys melanosterna"	"Tl241192"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214015"	"Rhinoclemmys punctularia"	"Tl242350"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214016"	"Rhinoclemmys pulcherrima"	"Tl242358"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214017"	"Rhinoclemmys funerea"	"Tl242373"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214018"	"Rhinoclemmys diademata"	"Tl242310"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214019"	"Rhinoclemmys annulata"	"Tl242334"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214020"	"Rhinoclemmys rubida"	"Tl242301"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214021"	"Pseudemys concinna"	"Tl241235"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214022"	"Eretmochelys imbricata"	"Tl242338"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214023"	"Lepidochelys olivacea"	"Tl242357"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214024"	"Dermochelys coriacea"	"Tl241261"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214025"	"Homopus signatus"	"Tl241309"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214026"	"Homopus boulengeri"	"Tl241287"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214027"	"Homopus femoralis"	"Tl242340"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214028"	"Chersina angulata"	"Tl242341"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214029"	"Gopherus flavomarginatus"	"Tl242383"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214030"	"Kinixys belliana"	"Tl242364"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214031"	"Kinixys homeana"	"Tl242381"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214032"	"Malacochersus tornieri"	"Tl241198"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214033"	"Psammobates geometricus"	"Tl242379"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214034"	"Psammobates tentorius"	"Tl242331"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214035"	"Geochelone platynota"	"Tl241248"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214036"	"Psammobates oculifer"	"Tl242326"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214037"	"Kinixys spekii"	"Tl242305"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214038"	"Kinixys natalensis"	"Tl242361"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214039"	"Pseudemys nelsoni"	"Tl241300"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214040"	"Siebenrockiella leytensis"	"Tl242311"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214041"	"Pelusios gabonensis"	"Tl241189"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214042"	"Emys trinacris"	"Tl241266"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214043"	"Glyptemys insculpta"	"Tl241250"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214044"	"Glyptemys muhlenbergii"	"Tl241191"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214045"	"Graptemys barbouri"	"Tl242323"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214046"	"Graptemys caglei"	"Tl241305"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214047"	"Graptemys ernsti"	"Tl242330"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214048"	"Graptemys flavimaculata"	"Tl242335"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214049"	"Graptemys gibbonsi"	"Tl242369"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214050"	"Graptemys nigrinoda"	"Tl242324"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214051"	"Graptemys oculifera"	"Tl242320"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214052"	"Graptemys ouachitensis"	"Tl241241"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214053"	"Graptemys pseudogeographica"	"Tl241253"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214054"	"Graptemys pulchra"	"Tl242359"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214055"	"Graptemys versa"	"Tl242354"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214056"	"Trachemys scripta"	"Tl241228"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214057"	"Pangshura tecta"	"Tl242313"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214058"	"Nilssonia hurum"	"Tl241270"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214059"	"Sternotherus minor"	"Tl242363"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214060"	"Rhinoclemmys nasuta"	"Tl242365"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214061"	"Gopherus agassizii"	"Tl242317"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214062"	"Gopherus polyphemus"	"Tl242327"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214063"	"Rhinoclemmys areolata"	"Tl242337"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214064"	"Mauremys nigricans"	"Tl242333"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214065"	"Chelus fimbriata"	"Tl241182"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214066"	"Podocnemis lewyana"	"Tl242309"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214067"	"Emys marmorata"	"Tl241278"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214068"	"Acanthochelys pallidipectoris"	"Tl241249"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214069"	"Carettochelys insculpta"	"Tl241295"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214070"	"Chelodina longicollis"	"Tl241218"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214071"	"Chelodina oblonga"	"Tl241229"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214072"	"Chelodina rugosa"	"Tl241269"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214073"	"Elseya dentata"	"Tl241275"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214074"	"Elseya latisternum"	"Tl241288"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214075"	"Phrynops geoffroanus"	"Tl241187"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214076"	"Platemys platycephala"	"Tl242353"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214077"	"Podocnemis expansa"	"Tl241183"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214078"	"Pseudemydura umbrina"	"Tl242303"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214079"	"Erymnochelys madagascariensis"	"Tl241299"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214080"	"Pelomedusa subrufa"	"Tl241230"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214081"	"Pelusios sinuatus"	"Tl242322"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214082"	"Rheodytes leukops"	"Tl241263"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214083"	"Elusor macrurus"	"Tl241277"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214084"	"Pangshura smithii"	"Tl241268"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214085"	"Mesoclemmys hogei"	"Tl242352"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214086"	"Chelonoidis carbonaria"	"Tl241226"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214087"	"Apalone spinifera"	"Tl241184"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214088"	"Pelusios williamsi"	"Tl241205"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214089"	"Staurotypus triporcatus"	"Tl241303"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214090"	"Lissemys punctata"	"Tl241242"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214091"	"Platysternon megacephalum"	"Tl242308"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214092"	"Heosemys spinosa"	"Tl241224"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214093"	"Dermatemys mawii"	"Tl241232"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214094"	"Mesoclemmys nasuta"	"Tl241190"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214095"	"Emys blandingii"	"Tl241186"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214096"	"Batagur kachuga"	"Tl242351"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214097"	"Trachemys taylori"	"Tl241237"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214098"	"Hydromedusa tectifera"	"Tl241201"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214099"	"Astrochelys radiata"	"Tl241290"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214100"	"Pyxis planicauda"	"Tl241306"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214101"	"Pyxis arachnoides"	"Tl241202"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214102"	"Natator depressus"	"Tl242306"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214103"	"Pangshura tentoria"	"Tl242372"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214104"	"Mesoclemmys gibba"	"Tl241188"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214105"	"Cuora aurocapitata"	"Tl241221"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214106"	"Batagur borneoensis"	"Tl241272"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214107"	"Cuora amboinensis"	"Tl241194"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214108"	"Heosemys grandis"	"Tl241281"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214109"	"Siebenrockiella crassicollis"	"Tl241307"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214110"	"Cyclemys dentata"	"Tl241217"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214111"	"Indotestudo elongata"	"Tl241185"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214112"	"Malayemys subtrijuga"	"Tl241257"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214113"	"Manouria impressa"	"Tl242348"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214114"	"Mauremys mutica"	"Tl241197"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214115"	"Morenia ocellata"	"Tl242347"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214116"	"Orlitia borneensis"	"Tl241280"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214117"	"Sacalia quadriocellata"	"Tl241271"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214118"	"Geoemyda spengleri"	"Tl242315"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214119"	"Melanochelys trijuga"	"Tl242370"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214120"	"Gopherus berlandieri"	"Tl242376"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214121"	"Emys orbicularis"	"Tl241193"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214122"	"Chelonoidis chilensis"	"Tl242367"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214123"	"Batagur trivittata"	"Tl242319"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214124"	"Batagur dhongoka"	"Tl241240"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214125"	"Phrynops hilarii"	"Tl242336"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214126"	"Caretta caretta"	"Tl242307"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214127"	"Chelonia mydas"	"Tl241289"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214128"	"Lepidochelys kempii"	"Tl242321"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214129"	"Chelydra serpentina"	"Tl241285"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214130"	"Chrysemys picta"	"Tl241220"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214131"	"Graptemys geographica"	"Tl241255"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214132"	"Malaclemys terrapin"	"Tl241216"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214133"	"Clemmys guttata"	"Tl241215"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214134"	"Terrapene ornata"	"Tl241304"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214135"	"Chelonoidis nigra"	"Tl242375"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214136"	"Testudo graeca"	"Tl242385"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214137"	"Testudo hermanni"	"Tl241246"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214138"	"Pelusios subniger"	"Tl241254"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214139"	"Homopus areolatus"	"Tl242377"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214140"	"Elseya georgesi"	"Tl242380"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214141"	"Elseya purvisi"	"Tl242302"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214142"	"Emydura macquarii"	"Tl242346"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214143"	"Nilssonia gangetica"	"Tl241206"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214144"	"Pseudemys peninsularis"	"Tl241262"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row214145"	"Pelodiscus axenaria"	"Tl242332"	""	""	"M4556"	"Tls14794"	"213"	"10000"	"DNA"	
"Row222947"	"Apalone ferox"	"Tl241245"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222948"	"Apalone mutica"	"Tl241294"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222949"	"Trionyx triunguis"	"Tl241251"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222950"	"Geochelone sulcata"	"Tl242366"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222951"	"Testudo horsfieldii"	"Tl241296"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222952"	"Testudo kleinmanni"	"Tl241286"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222953"	"Testudo marginata"	"Tl242382"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222954"	"Pelodiscus sinensis"	"Tl241219"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222955"	"Homopus solus"	"Tl242304"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222956"	"Sternotherus odoratus"	"Tl241223"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222957"	"Kinosternon baurii"	"Tl241207"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222958"	"Kinosternon flavescens"	"Tl241284"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222959"	"Kinosternon subrubrum"	"Tl242314"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222960"	"Astrochelys yniphora"	"Tl241260"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222961"	"Terrapene carolina"	"Tl241274"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222962"	"Terrapene coahuila"	"Tl241258"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222963"	"Terrapene nelsoni"	"Tl242360"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222964"	"Deirochelys reticularia"	"Tl241283"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222965"	"Dogania subplana"	"Tl241247"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222966"	"Amyda cartilaginea"	"Tl241273"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222967"	"Palea steindachneri"	"Tl241214"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222968"	"Macrochelys temminckii"	"Tl241264"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222969"	"Dipsochelys dussumieri"	"Tl241297"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222970"	"Psammobates pardalis"	"Tl241265"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222971"	"Pelochelys bibroni"	"Tl241302"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222972"	"Pelochelys cantorii"	"Tl241276"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
